SubjectID,researchdate
1585271561336939603,2025-09-18
1585271561336939603,2025-09-20
1585271561336939603,2025-09-21
1585271561336939603,2025-09-25
1585271561336939603,2025-10-04
1585271561336939603,2025-10-11
1585271561336939603,2025-10-13
1585271561336939603,2025-10-15
1585271561336939603,2025-10-16
1585271561336939603,2025-10-17
1585271561336939603,2025-10-26
1585271561336939603,2025-10-27
1585271561336939603,2025-10-28
1585271561336939620,2025-09-20
1585271561336940256,2025-07-09
1585271561336940256,2025-08-19
1585271561336940256,2025-10-11
1585271561336940537,2025-06-02
1585271561336941809,2025-06-02
1585271561336941809,2025-06-16
1585271561336942081,2025-07-02
1585271561336942081,2025-07-05
1585271561336942081,2025-07-18
1585271561336942081,2025-09-22
1585271561336942338,2025-08-20
1585271561336942485,2025-09-07
1585271561336943064,2025-08-27
1585271561336943176,2025-06-10
1585271561336944156,2025-06-30
1585271561336944156,2025-07-03
1585271561336944156,2025-07-07
1585271561336944156,2025-07-30
1585271561336944156,2025-10-12
1585271561336944156,2025-10-31
1585271561336944162,2025-09-29
1585271561336944162,2025-10-02
1585271561336944162,2025-10-03
1585271561336944162,2025-10-04
1585271561336944162,2025-10-05
1585271561336944162,2025-10-15
1585271561336944188,2025-06-10
1585271561336944188,2025-06-17
1585271561336944188,2025-10-26
1585271561336945882,2025-06-22
1585271561336945882,2025-07-29
1585271561336946479,2025-08-25
1585271561336946807,2025-06-18
1585271561336946807,2025-06-23
1585271561336946807,2025-06-25
1585271561336947602,2025-10-12
1585271561336947644,2025-08-21
1585271561336947644,2025-08-23
1585271561336947644,2025-09-23
1585271561336947644,2025-10-16
1585271561336947644,2025-10-29
1585271561336947786,2025-10-23
1585271561336947847,2025-09-17
1585271561336947985,2025-09-26
1585271561336948013,2025-08-31
1585271561336948066,2025-06-06
1585271561336948251,2025-07-05
1585271561336948251,2025-07-29
1585271561336948251,2025-09-11
1585271561336948257,2025-06-17
1585271561336948257,2025-07-04
1585271561336948257,2025-09-05
1585271561336948533,2025-06-06
1585271561336948533,2025-06-21
1585271561336948533,2025-06-26
1585271561336948533,2025-06-30
1585271561336948533,2025-08-15
1585271561336948533,2025-08-20
1585271561336948533,2025-09-02
1585271561336949142,2025-08-30
1585271561336950095,2025-06-01
1585271561336950095,2025-07-23
1585271561336950095,2025-08-29
1585271561336950095,2025-09-07
1585271561336950266,2025-06-07
1585271561336950266,2025-07-22
1585271561336950266,2025-07-26
1585271561336950266,2025-07-31
1585271561336950266,2025-08-23
1585271561336950266,2025-09-01
1585271561336950664,2025-06-14
1585271561336950664,2025-09-04
1585271561336950664,2025-09-13
1585271561336950664,2025-09-15
1585271561336951321,2025-09-08
1585271561336951689,2025-07-29
1585271561336951689,2025-07-30
1585271561336951689,2025-09-03
1585271561336952465,2025-08-28
1585271561336952465,2025-09-30
1585271561336952465,2025-10-17
1585271561336952465,2025-10-22
1585271561336953157,2025-06-18
1585271561336953351,2025-07-24
1585271561336953913,2025-07-04
1585271561336953913,2025-07-28
1585271561336953913,2025-10-17
1585271561336955027,2025-06-29
1585271561336955294,2025-07-07
1585271561336955489,2025-06-08
1585271561336955622,2025-09-21
1585271561336955795,2025-10-03
1585271561336955795,2025-10-13
1585271561336956973,2025-06-22
1585271561336957025,2025-07-15
1585271561336957025,2025-08-01
1585271561336957025,2025-08-07
1585271561336957025,2025-08-20
1585271561336957025,2025-08-22
1585271561336957025,2025-08-24
1585271561336957025,2025-08-25
1585271561336957025,2025-08-29
1585271561336957025,2025-09-05
1585271561336957025,2025-09-16
1585271561336957025,2025-09-17
1585271561336957245,2025-10-23
1585271561336957561,2025-06-01
1585271561336957668,2025-09-25
1585271561336957668,2025-10-02
1585271561336957668,2025-10-28
1585271561336958891,2025-10-28
1585271561336959012,2025-09-22
1585271561336959172,2025-06-16
1585271561336959874,2025-06-09
1585271561336959874,2025-06-10
1585271561336959874,2025-06-11
1585271561336959947,2025-08-22
1585271561336959947,2025-09-21
1585271561336960385,2025-10-15
1585271561336960447,2025-09-13
1585271561336960467,2025-10-11
1585271561336960922,2025-10-24
1585271561336961075,2025-06-06
1585271561336961075,2025-07-07
1585271561336961075,2025-09-19
1585271561336961616,2025-10-25
1585271561336962552,2025-10-08
1585271561336963757,2025-08-11
1585271561336963868,2025-06-09
1585271561336963927,2025-10-14
1585271561336964010,2025-06-29
1585271561336965723,2025-06-23
1585271561336965723,2025-07-02
1585271561336965723,2025-07-03
1585271561336965723,2025-07-17
1585271561336965723,2025-07-19
1585271561336965723,2025-07-20
1585271561336965723,2025-08-06
1585271561336965723,2025-08-14
1585271561336965723,2025-08-26
1585271561336965723,2025-09-11
1585271561336965723,2025-10-07
1585271561336966601,2025-09-19
1585271561336966906,2025-09-01
1585271561336967127,2025-09-28
1585271561336967157,2025-09-28
1585271561336967196,2025-06-01
1585271561336967196,2025-06-04
1585271561336967196,2025-06-05
1585271561336967196,2025-06-06
1585271561336967704,2025-07-28
1585271561336967849,2025-06-08
1585271561336968167,2025-10-31
1585271561336968320,2025-06-07
1585271561336968320,2025-06-29
1585271561336968320,2025-06-30
1585271561336968320,2025-07-01
1585271561336968320,2025-08-12
1585271561336968320,2025-10-15
1585271561336969021,2025-09-01
1585271561336969288,2025-10-12
1585271561336969570,2025-06-22
1585271561336969570,2025-06-23
1585271561336969570,2025-06-26
1585271561336969669,2025-06-16
1585271561336969669,2025-08-16
1585271561336969669,2025-08-28
1585271561336969669,2025-08-31
1585271561336969686,2025-06-11
1585271561336969686,2025-06-16
1585271561336969686,2025-06-19
1585271561336969686,2025-07-04
1585271561336969686,2025-07-21
1585271561336969686,2025-07-22
1585271561336969686,2025-07-24
1585271561336969686,2025-07-29
1585271561336969686,2025-08-14
1585271561336969686,2025-08-18
1585271561336969686,2025-08-19
1585271561336969686,2025-08-22
1585271561336969686,2025-08-27
1585271561336969686,2025-09-10
1585271561336969686,2025-09-11
1585271561336969686,2025-09-30
1585271561336969686,2025-10-01
1585271561336969686,2025-10-08
1585271561336969686,2025-10-14
1585271561336969686,2025-10-15
1585271561336969686,2025-10-22
1585271561336969686,2025-10-27
1585271561336969923,2025-06-04
1585271561336969923,2025-06-06
1585271561336969923,2025-06-12
1585271561336969923,2025-06-13
1585271561336969923,2025-06-14
1585271561336969923,2025-06-15
1585271561336969923,2025-06-16
1585271561336969923,2025-06-21
1585271561336969923,2025-06-26
1585271561336969923,2025-06-29
1585271561336969923,2025-07-18
1585271561336970129,2025-10-19
1585271561336970375,2025-10-16
1585271561336970540,2025-08-08
1585271561336970846,2025-10-24
1585271561336971254,2025-08-11
1585271561336971254,2025-08-31
1585271561336971254,2025-09-02
1585271561336971361,2025-06-19
1585271561336971361,2025-09-03
1585271561336971957,2025-08-08
1585271561336972074,2025-10-23
1585271561336972415,2025-06-28
1585271561336972670,2025-10-09
1585271561336972954,2025-06-08
1585271561336972954,2025-10-09
1585271561336972954,2025-10-10
1585271561336973230,2025-06-17
1585271561336973230,2025-08-22
1585271561336973488,2025-09-27
1585271561336974822,2025-08-24
1585271561336975501,2025-07-25
1585271561336975501,2025-09-24
1585271561336975501,2025-10-10
1585271561336976329,2025-07-14
1585271561336976860,2025-08-25
1585271561336976968,2025-07-07
1585271561336977402,2025-09-09
1585271561336977402,2025-09-14
1585271561336977652,2025-10-04
1585271561336978439,2025-06-15
1585271561336978439,2025-10-13
1585271561336978783,2025-10-01
1585271561336978783,2025-10-04
1585271561336978783,2025-10-21
1585271561336979023,2025-09-08
1585271561336979207,2025-08-03
1585271561336979305,2025-07-01
1585271561336979665,2025-06-11
1585271561336979665,2025-06-27
1585271561336979665,2025-07-06
1585271561336979665,2025-07-07
1585271561336979665,2025-07-27
1585271561336979665,2025-08-23
1585271561336979665,2025-09-24
1585271561336979665,2025-10-02
1585271561336979665,2025-10-07
1585271561336979665,2025-10-11
1585271561336979665,2025-10-26
1585271561336980005,2025-06-10
1585271561336980005,2025-07-30
1585271561336980005,2025-07-31
1585271561336980005,2025-10-31
1585271561336980035,2025-06-14
1585271561336980674,2025-06-11
1585271561336980948,2025-06-23
1585271561336980948,2025-08-22
1585271561336981072,2025-09-16
1585271561336981327,2025-07-01
1585271561336981327,2025-09-24
1585271561336981550,2025-09-06
1585271561336981583,2025-06-10
1585271561336981583,2025-06-29
1585271561336981583,2025-08-06
1585271561336981583,2025-08-22
1585271561336981583,2025-10-12
1585271561336982180,2025-06-11
1585271561336982180,2025-07-25
1585271561336982180,2025-10-08
1585271561336982180,2025-10-25
1585271561336982250,2025-09-06
1585271561336982910,2025-08-29
1585271561336982910,2025-09-09
1585271561336982910,2025-10-07
1585271561336983258,2025-06-01
1585271561336983258,2025-06-18
1585271561336983258,2025-06-19
1585271561336983258,2025-06-29
1585271561336983258,2025-06-30
1585271561336983258,2025-07-01
1585271561336983258,2025-08-06
1585271561336983258,2025-08-14
1585271561336983258,2025-08-17
1585271561336983258,2025-08-18
1585271561336983258,2025-08-20
1585271561336983258,2025-08-22
1585271561336983258,2025-08-23
1585271561336983258,2025-09-02
1585271561336983258,2025-09-10
1585271561336983258,2025-09-15
1585271561336983258,2025-09-20
1585271561336983258,2025-10-05
1585271561336983258,2025-10-09
1585271561336983258,2025-10-12
1585271561336983258,2025-10-15
1585271561336983258,2025-10-20
1585271561336983258,2025-10-26
1585271561336983789,2025-09-15
1585271561336984355,2025-07-25
1585271561336984817,2025-07-26
1585271561336984926,2025-10-14
1585271561336984926,2025-10-26
1585271561336985149,2025-06-09
1585271561336985149,2025-06-20
1585271561336985149,2025-06-21
1585271561336985149,2025-06-22
1585271561336985149,2025-07-17
1585271561336985149,2025-07-22
1585271561336985149,2025-09-04
1585271561336985360,2025-07-04
1585271561336985360,2025-08-12
1585271561336985438,2025-08-29
1585271561336985709,2025-08-21
1585271561336985709,2025-08-29
1585271561336985866,2025-06-03
1585271561336985866,2025-06-04
1585271561336985866,2025-06-07
1585271561336986034,2025-06-03
1585271561336986132,2025-10-19
1585271561336986558,2025-10-26
1585271561336986701,2025-08-22
1585271561336986701,2025-08-23
1585271561336986701,2025-09-18
1585271561336986701,2025-10-01
1585271561336986701,2025-10-05
1585271561336986701,2025-10-21
1585271561336986701,2025-10-22
1585271561336986701,2025-10-27
1585271561336986939,2025-09-27
1585271561336987246,2025-09-20
1585271561336987405,2025-08-20
1585271561336987405,2025-10-12
1585271561336987845,2025-06-06
1585271561336987845,2025-07-22
1585271561336988398,2025-10-22
1585271561336988589,2025-09-30
1585271561336988938,2025-08-30
1585271561336988938,2025-10-23
1585271561336989097,2025-07-12
1585271561336989097,2025-09-14
1585271561336989097,2025-10-12
1585271561336989324,2025-07-25
1585271561336989686,2025-06-07
1585271561336989686,2025-08-07
1585271561336989842,2025-07-12
1585271561336989842,2025-08-06
1585271561336989842,2025-08-18
1585271561336989842,2025-08-19
1585271561336989842,2025-09-15
1585271561336989842,2025-09-18
1585271561336989842,2025-09-21
1585271561336989842,2025-09-24
1585271561336989842,2025-10-06
1585271561336989842,2025-10-15
1585271561336990397,2025-07-27
1585271561336990566,2025-06-02
1585271561336990566,2025-06-07
1585271561336990566,2025-06-17
1585271561336990566,2025-07-17
1585271561336990566,2025-07-28
1585271561336990566,2025-09-11
1585271561336990566,2025-10-18
1585271561336991274,2025-10-09
1585271561336991274,2025-10-15
1585271561336991274,2025-10-16
1585271561336991274,2025-10-22
1585271561336991274,2025-10-23
1585271561336992295,2025-06-01
1585271561336992295,2025-06-11
1585271561336992295,2025-06-12
1585271561336992295,2025-06-29
1585271561336992295,2025-08-24
1585271561336992295,2025-09-23
1585271561336992411,2025-10-08
1585271561336992411,2025-10-14
1585271561336993671,2025-10-27
1585271561336993878,2025-06-01
1585271561336993878,2025-07-31
1585271561336993928,2025-06-07
1585271561336993928,2025-06-30
1585271561336993928,2025-07-04
1585271561336993928,2025-07-29
1585271561336993928,2025-09-11
1585271561336993928,2025-09-22
1585271561336993989,2025-06-30
1585271561336993989,2025-07-01
1585271561336993989,2025-07-02
1585271561336993989,2025-07-05
1585271561336993989,2025-07-09
1585271561336993989,2025-07-25
1585271561336993989,2025-08-09
1585271561336993989,2025-08-18
1585271561336994142,2025-06-19
1585271561336994142,2025-07-24
1585271561336994142,2025-09-23
1585271561336994395,2025-07-23
1585271561336994395,2025-07-28
1585271561336994395,2025-07-29
1585271561336994462,2025-06-26
1585271561336994462,2025-06-28
1585271561336994462,2025-08-15
1585271561336994462,2025-08-18
1585271561336994462,2025-08-20
1585271561336994479,2025-06-13
1585271561336994479,2025-06-14
1585271561336994479,2025-06-25
1585271561336994479,2025-09-01
1585271561336994479,2025-09-21
1585271561336994479,2025-10-19
1585271561336994632,2025-06-26
1585271561336994632,2025-08-12
1585271561336994742,2025-06-06
1585271561336994742,2025-06-28
1585271561336994742,2025-07-25
1585271561336994757,2025-07-28
1585271561336994883,2025-06-20
1585271561336994883,2025-06-22
1585271561336994883,2025-07-06
1585271561336994883,2025-09-11
1585271561336995045,2025-07-12
1585271561336995045,2025-07-13
1585271561336995359,2025-06-23
1585271561336995403,2025-10-18
1585271561336995405,2025-07-23
1585271561336995405,2025-07-25
1585271561336995405,2025-08-18
1585271561336995405,2025-08-31
1585271561336995405,2025-09-06
1585271561336995405,2025-09-12
1585271561336995405,2025-10-14
1585271561336995405,2025-10-24
1585271561336995608,2025-08-29
1585271561336995643,2025-08-30
1585271561336995760,2025-06-29
1585271561336995760,2025-08-30
1585271561336995760,2025-09-06
1585271561336995760,2025-10-02
1585271561336996194,2025-10-05
1585271561336996337,2025-06-03
1585271561336996463,2025-07-16
1585271561336996560,2025-06-27
1585271561336996560,2025-07-15
1585271561336996560,2025-10-02
1585271561336996683,2025-08-31
1585271561336996737,2025-09-28
1585271561336996827,2025-09-12
1585271561336997124,2025-06-06
1585271561336997124,2025-06-18
1585271561336997124,2025-08-08
1585271561336997124,2025-08-10
1585271561336997124,2025-08-28
1585271561336997340,2025-06-04
1585271561336997382,2025-08-17
1585271561336997690,2025-08-09
1585271561336997690,2025-09-28
1585271561336997909,2025-07-03
1585271561336997909,2025-07-19
1585271561336998020,2025-10-21
1585271561336998037,2025-07-10
1585271561336998355,2025-06-10
1585271561336999191,2025-06-09
1585271561336999191,2025-06-14
1585271561336999191,2025-06-15
1585271561336999191,2025-07-14
1585271561336999191,2025-07-17
1585271561336999191,2025-07-24
1585271561336999191,2025-08-07
1585271561336999191,2025-08-11
1585271561336999191,2025-08-23
1585271561336999191,2025-09-02
1585271561336999191,2025-09-09
1585271561336999191,2025-09-22
1585271561336999191,2025-10-14
1585271561336999263,2025-06-03
1585271561336999263,2025-10-16
1585271561336999659,2025-06-30
1585271561336999721,2025-06-10
1585271561336999756,2025-10-09
1585271561337000104,2025-08-19
1585271561337000161,2025-06-26
1585271561337000201,2025-07-28
1585271561337000201,2025-09-27
1585271561337000201,2025-10-13
1585271561337000276,2025-07-10
1585271561337000302,2025-06-02
1585271561337000671,2025-07-11
1585271561337000671,2025-08-16
1585271561337000714,2025-06-06
1585271561337000714,2025-06-28
1585271561337001103,2025-07-09
1585271561337001103,2025-10-09
1585271561337001103,2025-10-24
1585271561337001264,2025-08-05
1585271561337001264,2025-10-14
1585271561337001691,2025-06-18
1585271561337001691,2025-06-19
1585271561337001691,2025-06-25
1585271561337001691,2025-06-26
1585271561337001691,2025-06-27
1585271561337001691,2025-07-07
1585271561337001691,2025-07-11
1585271561337001691,2025-09-03
1585271561337001691,2025-10-23
1585271561337001875,2025-09-24
1585271561337001875,2025-10-02
1585271561337001875,2025-10-06
1585271561337001932,2025-09-16
1585271561337001932,2025-10-14
1585271561337001997,2025-07-27
1585271561337001997,2025-08-15
1585271561337001997,2025-08-24
1585271561337001997,2025-09-04
1585271561337001997,2025-09-09
1585271561337001997,2025-10-10
1585271561337001997,2025-10-19
1585271561337002175,2025-08-05
1585271561337002175,2025-09-20
1585271561337002175,2025-10-03
1585271561337002175,2025-10-05
1585271561337002175,2025-10-10
1585271561337002175,2025-10-26
1585271561337002231,2025-10-19
1585271561337002455,2025-06-13
1585271561337002677,2025-08-19
1585271561337002721,2025-06-06
1585271561337002765,2025-10-17
1585271561337002835,2025-09-02
1585271561337003081,2025-10-12
1585271561337003339,2025-06-26
1585271561337003547,2025-06-12
1585271561337003547,2025-08-14
1585271561337003551,2025-06-26
1585271561337003551,2025-09-08
1585271561337003582,2025-08-01
1585271561337003582,2025-10-15
1585271561337003721,2025-07-02
1585271561337003723,2025-06-17
1585271561337003723,2025-07-10
1585271561337003723,2025-07-13
1585271561337003723,2025-07-14
1585271561337003723,2025-07-23
1585271561337003723,2025-07-28
1585271561337003723,2025-07-29
1585271561337003723,2025-07-30
1585271561337003723,2025-08-05
1585271561337003723,2025-08-09
1585271561337003723,2025-08-12
1585271561337003723,2025-08-14
1585271561337003723,2025-08-15
1585271561337003723,2025-08-21
1585271561337003723,2025-08-23
1585271561337003723,2025-08-24
1585271561337003723,2025-08-28
1585271561337003723,2025-08-29
1585271561337003723,2025-08-30
1585271561337003723,2025-08-31
1585271561337003723,2025-09-01
1585271561337003723,2025-09-10
1585271561337003723,2025-10-06
1585271561337003723,2025-10-27
1585271561337003759,2025-08-13
1585271561337003848,2025-06-12
1585271561337003848,2025-10-25
1585271561337004231,2025-06-24
1585271561337004231,2025-08-24
1585271561337004245,2025-10-23
1585271561337004548,2025-07-20
1585271561337005198,2025-08-13
1585271561337005351,2025-08-05
1585271561337005483,2025-07-28
1585271561337005483,2025-08-25
1585271561337005483,2025-09-02
1585271561337005483,2025-09-06
1585271561337005483,2025-09-18
1585271561337005675,2025-08-21
1585271561337005675,2025-08-22
1585271561337005675,2025-09-26
1585271561337006096,2025-09-24
1585271561337006324,2025-10-15
1585271561337006492,2025-07-11
1585271561337006789,2025-06-05
1585271561337007073,2025-09-11
1585271561337007204,2025-09-07
1585271561337007494,2025-07-24
1585271561337007616,2025-06-25
1585271561337007616,2025-07-03
1585271561337007642,2025-06-10
1585271561337007884,2025-10-06
1585271561337008195,2025-07-18
1585271561337008195,2025-07-19
1585271561337008195,2025-08-26
1585271561337008195,2025-08-28
1585271561337008195,2025-09-05
1585271561337008195,2025-10-25
1585271561337008237,2025-08-28
1585271561337008237,2025-09-17
1585271561337008237,2025-09-20
1585271561337008237,2025-09-21
1585271561337008237,2025-09-23
1585271561337008237,2025-10-09
1585271561337008237,2025-10-16
1585271561337008237,2025-10-30
1585271561337008237,2025-10-31
1585271561337008342,2025-07-26
1585271561337008553,2025-06-22
1585271561337009256,2025-08-23
1585271561337009256,2025-10-30
1585271561337009291,2025-08-25
1585271561337009291,2025-10-07
1585271561337009782,2025-07-02
1585271561337009782,2025-08-04
1585271561337009782,2025-08-14
1585271561337009782,2025-09-22
1585271561337009819,2025-06-26
1585271561337009819,2025-09-25
1585271561337009819,2025-10-02
1585271561337009833,2025-06-17
1585271561337009833,2025-06-24
1585271561337009833,2025-10-18
1585271561337009843,2025-09-05
1585271561337009919,2025-10-14
1585271561337009925,2025-09-21
1585271561337009925,2025-09-30
1585271561337010021,2025-09-06
1585271561337010075,2025-09-02
1585271561337010308,2025-08-03
1585271561337010444,2025-08-06
1585271561337010470,2025-07-21
1585271561337010470,2025-08-26
1585271561337010470,2025-09-01
1585271561337010551,2025-06-18
1585271561337010551,2025-06-20
1585271561337010551,2025-06-22
1585271561337010551,2025-06-29
1585271561337010551,2025-08-03
1585271561337010551,2025-08-04
1585271561337010551,2025-08-07
1585271561337010551,2025-08-10
1585271561337010551,2025-08-12
1585271561337010551,2025-08-18
1585271561337010551,2025-09-21
1585271561337010551,2025-09-22
1585271561337010551,2025-09-26
1585271561337010551,2025-10-13
1585271561337010925,2025-06-19
1585271561337010925,2025-07-03
1585271561337011327,2025-07-12
1585271561337011475,2025-07-02
1585271561337011501,2025-08-06
1585271561337011501,2025-09-08
1585271561337011501,2025-10-10
1585271561337011630,2025-06-18
1585271561337011630,2025-06-19
1585271561337011630,2025-09-08
1585271561337011630,2025-09-26
1585271561337011630,2025-10-20
1585271561337011900,2025-09-11
1585271561337011900,2025-09-13
1585271561337011960,2025-06-07
1585271561337011960,2025-06-09
1585271561337011960,2025-06-18
1585271561337011960,2025-06-24
1585271561337011960,2025-06-25
1585271561337011960,2025-06-26
1585271561337011960,2025-07-10
1585271561337011960,2025-08-07
1585271561337011960,2025-08-09
1585271561337011960,2025-08-15
1585271561337011960,2025-08-16
1585271561337011960,2025-08-17
1585271561337011960,2025-08-21
1585271561337011960,2025-08-30
1585271561337011960,2025-08-31
1585271561337011960,2025-09-16
1585271561337011960,2025-09-25
1585271561337011981,2025-07-20
1585271561337011981,2025-08-09
1585271561337012010,2025-09-13
1585271561337012010,2025-09-28
1585271561337012010,2025-10-05
1585271561337012010,2025-10-06
1585271561337012010,2025-10-09
1585271561337012010,2025-10-10
1585271561337012010,2025-10-31
1585271561337012029,2025-06-07
1585271561337012029,2025-06-10
1585271561337012029,2025-06-12
1585271561337012029,2025-06-19
1585271561337012029,2025-06-20
1585271561337012029,2025-06-21
1585271561337012029,2025-06-25
1585271561337012029,2025-06-26
1585271561337012029,2025-06-27
1585271561337012029,2025-06-28
1585271561337012029,2025-07-09
1585271561337012029,2025-07-19
1585271561337012029,2025-07-23
1585271561337012029,2025-07-24
1585271561337012029,2025-07-25
1585271561337012029,2025-09-15
1585271561337012250,2025-06-05
1585271561337012250,2025-07-11
1585271561337012250,2025-08-29
1585271561337012250,2025-08-30
1585271561337012374,2025-06-12
1585271561337012374,2025-07-20
1585271561337012374,2025-07-21
1585271561337012374,2025-07-23
1585271561337012374,2025-07-26
1585271561337012374,2025-07-29
1585271561337012374,2025-10-18
1585271561337012474,2025-09-08
1585271561337012619,2025-06-05
1585271561337012619,2025-06-08
1585271561337012619,2025-07-08
1585271561337012619,2025-07-09
1585271561337012619,2025-07-10
1585271561337012619,2025-07-11
1585271561337012619,2025-08-03
1585271561337012619,2025-10-20
1585271561337012809,2025-08-26
1585271561337012809,2025-09-13
1585271561337012809,2025-09-18
1585271561337012809,2025-09-26
1585271561337012809,2025-10-01
1585271561337012840,2025-10-23
1585271561337013050,2025-06-14
1585271561337013050,2025-06-19
1585271561337013050,2025-06-26
1585271561337013050,2025-06-27
1585271561337013050,2025-07-01
1585271561337013050,2025-07-02
1585271561337013050,2025-07-03
1585271561337013050,2025-07-09
1585271561337013050,2025-07-10
1585271561337013256,2025-06-23
1585271561337013256,2025-06-24
1585271561337013256,2025-06-25
1585271561337013495,2025-10-21
1585271561337014051,2025-10-28
1585271561337014587,2025-06-04
1585271561337014587,2025-06-06
1585271561337014587,2025-06-16
1585271561337014587,2025-06-30
1585271561337014587,2025-08-13
1585271561337014587,2025-08-19
1585271561337014587,2025-08-23
1585271561337014587,2025-10-21
1585271561337014764,2025-09-07
1585271561337014764,2025-09-29
1585271561337015017,2025-07-05
1585271561337015017,2025-07-28
1585271561337015499,2025-06-10
1585271561337015499,2025-09-30
1585271561337015543,2025-07-02
1585271561337015543,2025-07-13
1585271561337015543,2025-07-23
1585271561337015543,2025-09-17
1585271561337015543,2025-09-23
1585271561337015543,2025-09-29
1585271561337015543,2025-10-02
1585271561337015543,2025-10-08
1585271561337015543,2025-10-28
1585271561337015883,2025-06-22
1585271561337015971,2025-08-09
1585271561337016284,2025-10-04
1585271561337016384,2025-07-07
1585271561337016392,2025-07-23
1585271561337016452,2025-06-10
1585271561337016749,2025-10-08
1585271561337017696,2025-09-16
1585271561337017696,2025-09-17
1585271561337017810,2025-08-22
1585271561337017810,2025-09-27
1585271561337017810,2025-09-28
1585271561337018173,2025-07-13
1585271561337018173,2025-07-18
1585271561337018173,2025-08-09
1585271561337018506,2025-06-20
1585271561337018567,2025-06-29
1585271561337018780,2025-10-08
1585271561337018825,2025-09-30
1585271561337019032,2025-10-10
1585271561337019272,2025-06-13
1585271561337019272,2025-08-30
1585271561337019281,2025-08-20
1585271561337019281,2025-10-13
1585271561337019290,2025-10-07
1585271561337019311,2025-08-24
1585271561337019454,2025-07-14
1585271561337019523,2025-07-28
1585271561337019523,2025-08-07
1585271561337019523,2025-08-22
1585271561337019718,2025-06-06
1585271561337019756,2025-08-12
1585271561337019786,2025-06-24
1585271561337019786,2025-07-13
1585271561337019786,2025-07-14
1585271561337019786,2025-08-13
1585271561337019786,2025-08-15
1585271561337019786,2025-09-14
1585271561337019786,2025-09-28
1585271561337019786,2025-09-30
1585271561337019786,2025-10-06
1585271561337019786,2025-10-08
1585271561337019786,2025-10-10
1585271561337019889,2025-06-04
1585271561337019889,2025-06-11
1585271561337019889,2025-09-19
1585271561337020021,2025-07-21
1585271561337020061,2025-06-24
1585271561337020061,2025-08-22
1585271561337020061,2025-08-23
1585271561337020061,2025-08-25
1585271561337020061,2025-08-26
1585271561337020061,2025-08-27
1585271561337020061,2025-08-28
1585271561337020061,2025-08-29
1585271561337020061,2025-09-01
1585271561337020061,2025-09-03
1585271561337020061,2025-09-04
1585271561337020061,2025-09-05
1585271561337020061,2025-09-06
1585271561337020061,2025-09-07
1585271561337020067,2025-07-03
1585271561337020067,2025-07-17
1585271561337020067,2025-10-03
1585271561337020088,2025-06-07
1585271561337020096,2025-06-01
1585271561337020096,2025-06-15
1585271561337020096,2025-06-27
1585271561337020096,2025-09-17
1585271561337020096,2025-10-09
1585271561337020163,2025-07-07
1585271561337020163,2025-07-11
1585271561337020314,2025-06-20
1585271561337020314,2025-09-29
1585271561337020314,2025-10-18
1585271561337020491,2025-06-11
1585271561337020491,2025-10-20
1585271561337020491,2025-10-21
1585271561337020657,2025-06-23
1585271561337020657,2025-08-12
1585271561337020657,2025-08-14
1585271561337020657,2025-09-09
1585271561337020657,2025-09-16
1585271561337020657,2025-09-22
1585271561337020657,2025-09-23
1585271561337020657,2025-09-27
1585271561337020657,2025-10-03
1585271561337020669,2025-08-03
1585271561337020878,2025-06-28
1585271561337020878,2025-09-05
1585271561337020878,2025-09-24
1585271561337021169,2025-06-13
1585271561337021179,2025-06-09
1585271561337021179,2025-06-10
1585271561337021179,2025-07-16
1585271561337021179,2025-07-22
1585271561337021320,2025-07-11
1585271561337021320,2025-08-03
1585271561337021320,2025-08-05
1585271561337021320,2025-08-11
1585271561337021320,2025-08-15
1585271561337021320,2025-08-18
1585271561337021320,2025-08-19
1585271561337021320,2025-09-18
1585271561337021320,2025-09-19
1585271561337021320,2025-10-01
1585271561337021320,2025-10-04
1585271561337021425,2025-06-19
1585271561337021743,2025-06-22
1585271561337021743,2025-06-27
1585271561337022174,2025-10-30
1585271561337022332,2025-06-03
1585271561337022332,2025-09-01
1585271561337022332,2025-09-16
1585271561337022332,2025-10-18
1585271561337022991,2025-08-31
1585271561337022991,2025-10-05
1585271561337023105,2025-07-21
1585271561337023406,2025-08-12
1585271561337023406,2025-08-15
1585271561337023406,2025-08-21
1585271561337023406,2025-09-17
1585271561337023420,2025-09-08
1585271561337023476,2025-06-21
1585271561337023476,2025-07-03
1585271561337023476,2025-09-29
1585271561337023618,2025-06-12
1585271561337023622,2025-09-01
1585271561337023622,2025-09-02
1585271561337023699,2025-07-10
1585271561337023699,2025-07-11
1585271561337023699,2025-07-28
1585271561337023699,2025-08-02
1585271561337023888,2025-07-31
1585271561337023923,2025-06-05
1585271561337023951,2025-08-13
1585271561337023951,2025-08-30
1585271561337023951,2025-09-29
1585271561337024230,2025-10-04
1585271561337024234,2025-07-03
1585271561337024234,2025-10-07
1585271561337024396,2025-07-30
1585271561337024460,2025-08-02
1585271561337024499,2025-08-05
1585271561337024499,2025-08-12
1585271561337024499,2025-10-08
1585271561337024499,2025-10-26
1585271561337024703,2025-06-03
1585271561337024703,2025-08-14
1585271561337024703,2025-08-29
1585271561337024794,2025-07-20
1585271561337024935,2025-08-21
1585271561337024964,2025-08-03
1585271561337025056,2025-09-07
1585271561337025286,2025-10-05
